apName,protocol,ssid
1065,DOT11N2_4GNZ,NUS_STU_2-4GHz
1066,DOT11N5GHZ,NUS_STU
1066,DOT11N2_4GNZ,NUS_STU
1066,DOT11N2_4GNZ,NUS_STU_2-4GHz
1067,DOT11N5GHZ,NUS_STU
1067,DOT11N2_4GNZ,NUS_STU_2-4GHz
1068,DOT11N2_4GNZ,NUS_STU_2-4GHz
1069,DOT11N2_4GNZ,NUS_STU
1070,DOT11AC,eduroam
1071,DOT11AC,NUS_STU
1071,DOT11N5GHZ,NUS_STU
1071,DOT11AC,eduroam
1072,DOT11AC,NUS_STU
1073,DOT11N2_4GNZ,NUS_STU
1073,DOT11N2_4GNZ,NUS_STU_2-4GHz
1074,DOT11AC,NUS_STU
1074,DOT11N5GHZ,NUS_STU
1074,DOT11N5GHZ,eduroam
1074,DOT11AC,eduroam
1075,DOT11AC,NUS_STU
1075,DOT11N2_4GNZ,eduroam
1075,DOT11N5GHZ,NUS_STU
1075,DOT11N2_4GNZ,NUS_STU
1075,DOT11N5GHZ,eduroam
1075,DOT11N2_4GNZ,NUS_STU_2-4GHz
1075,DOT11AC,eduroam
1076,DOT11N2_4GNZ,NUS_STU
1076,DOT11N2_4GNZ,NUS_STU_2-4GHz
1077,DOT11AC,NUS_STU
1077,DOT11N5GHZ,NUS_STU
1077,DOT11AC,eduroam
1078,DOT11AC,NUS_STU
1078,DOT11N2_4GNZ,eduroam
1078,DOT11N5GHZ,NUS_STU
1078,DOT11N2_4GNZ,NUS_STU
1078,DOT11N2_4GNZ,NUS_STU_2-4GHz
1078,DOT11AC,eduroam
1079,DOT11AC,NUS_STU
1079,DOT11N5GHZ,NUS_STU
1079,DOT11N5GHZ,eduroam
1080,DOT11N2_4GNZ,NUS_STU_2-4GHz
1081,DOT11AC,NUS_STU
1081,DOT11N5GHZ,NUS_STU
1082,DOT11AC,NUS_STU
1082,DOT11N5GHZ,NUS_STU
1082,DOT11N5GHZ,eduroam
1082,DOT11AC,eduroam
1083,DOT11AC,NUS_STU
1083,DOT11N2_4GNZ,eduroam
1083,DOT11N2_4GNZ,NUS_STU
1083,DOT11N2_4GNZ,NUS_STU_2-4GHz
1083,DOT11AC,eduroam
1084,DOT11AC,NUS_STU
1084,DOT11N2_4GNZ,NUS_STU
1084,DOT11N2_4GNZ,NUS_STU_2-4GHz
1085,DOT11AC,NUS_STU
1085,DOT11N2_4GNZ,eduroam
1085,DOT11N5GHZ,NUS_STU
1085,DOT11N2_4GNZ,NUS_STU
1085,DOT11N2_4GNZ,NUS_STU_2-4GHz
1085,DOT11AC,eduroam
1086,DOT11N5GHZ,NUS_STU
1086,DOT11N2_4GNZ,NUS_STU
1086,DOT11N5GHZ,eduroam
1086,DOT11N2_4GNZ,NUS_STU_2-4GHz
1087,DOT11AC,NUS_STU
1087,DOT11N5GHZ,NUS_STU
1087,DOT11AC,eduroam
1088,DOT11AC,NUS_STU
1088,DOT11N2_4GNZ,NUS_STU_2-4GHz
1089,DOT11AC,NUS_STU
1089,DOT11AC,eduroam
1090,DOT11AC,NUS_STU
1090,DOT11N2_4GNZ,eduroam
1090,DOT11N5GHZ,NUS_STU
1090,DOT11N2_4GNZ,NUS_STU
1090,DOT11N2_4GNZ,NUS_STU_2-4GHz
1090,DOT11AC,eduroam
1091,DOT11AC,NUS_STU
1091,DOT11N5GHZ,NUS_STU
1091,DOT11N2_4GNZ,NUS_STU
1091,DOT11N2_4GNZ,NUS_STU_2-4GHz
1091,DOT11AC,eduroam
1092,DOT11AC,NUS_STU
1092,DOT11N5GHZ,NUS_STU
1092,DOT11AC,eduroam
1093,DOT11AC,NUS_STU
1093,DOT11N5GHZ,NUS_STU
1093,DOT11AC,eduroam
1094,DOT11N2_4GNZ,eduroam
1094,DOT11N5GHZ,NUS_STU
1094,DOT11N2_4GNZ,NUS_STU
1094,DOT11N5GHZ,eduroam
1094,DOT11N2_4GNZ,NUS_STU_2-4GHz
1095,DOT11AC,NUS_STU
1095,DOT11N5GHZ,NUS_STU
1095,DOT11AC,eduroam
1096,DOT11N5GHZ,NUS_STU
1096,DOT11N2_4GNZ,NUS_STU
1096,DOT11N2_4GNZ,NUS_STU_2-4GHz
1097,DOT11AC,NUS_STU
1098,DOT11N5GHZ,NUS_STU
1098,DOT11N2_4GNZ,NUS_STU
1098,DOT11N5GHZ,eduroam
1098,DOT11N2_4GNZ,NUS_STU_2-4GHz
1099,DOT11AC,NUS_STU
1099,DOT11N5GHZ,NUS_STU
1099,DOT11N2_4GNZ,NUS_STU
1099,DOT11N2_4GNZ,NUS_STU_2-4GHz
1100,DOT11AC,NUS_STU
1100,DOT11N5GHZ,NUS_STU
1100,DOT11N2_4GNZ,NUS_STU
1100,DOT11N2_4GNZ,NUS_STU_2-4GHz
1101,DOT11AC,NUS_STU
1101,DOT11N2_4GNZ,NUS_STU
1101,DOT11N2_4GNZ,NUS_STU_2-4GHz
1102,DOT11N2_4GNZ,NUS_STU
1102,DOT11N2_4GNZ,NUS_STU_2-4GHz
1103,DOT11AC,NUS_STU
1103,DOT11N5GHZ,NUS_STU
1103,DOT11N2_4GNZ,NUS_STU
1103,DOT11N2_4GNZ,NUS_STU_2-4GHz
1103,DOT11AC,eduroam
1104,DOT11AC,NUS_STU
1104,DOT11N5GHZ,NUS_STU
1104,DOT11AC,eduroam
1105,DOT11N5GHZ,NUS_STU
1105,DOT11N2_4GNZ,NUS_STU
1105,DOT11N2_4GNZ,NUS_STU_2-4GHz
1106,DOT11AC,NUS_STU
1106,DOT11N5GHZ,NUS_STU
1106,DOT11AC,eduroam
1107,DOT11AC,NUS_STU
1107,DOT11N5GHZ,NUS_STU
1107,DOT11N2_4GNZ,NUS_STU
1107,DOT11N2_4GNZ,NUS_STU_2-4GHz
1107,DOT11AC,eduroam
1108,DOT11N5GHZ,NUS_STU
1108,DOT11N2_4GNZ,NUS_STU
1108,DOT11N5GHZ,eduroam
1108,DOT11N2_4GNZ,NUS_STU_2-4GHz
1109,DOT11N5GHZ,NUS_STU
1109,DOT11N2_4GNZ,NUS_STU
1109,DOT11N2_4GNZ,NUS_STU_2-4GHz
1110,DOT11AC,NUS_STU
1110,DOT11N2_4GNZ,eduroam
1110,DOT11N5GHZ,NUS_STU
1110,DOT11N2_4GNZ,NUS_STU
1110,DOT11N2_4GNZ,NUS_STU_2-4GHz
1110,DOT11AC,eduroam
1111,DOT11N5GHZ,NUS_STU
1111,DOT11N2_4GNZ,NUS_STU
1111,DOT11N2_4GNZ,NUS_STU_2-4GHz
1112,DOT11AC,NUS_STU
1112,DOT11N2_4GNZ,eduroam
1112,DOT11N5GHZ,NUS_STU
1112,DOT11N2_4GNZ,NUS_STU
1112,DOT11N2_4GNZ,NUS_STU_2-4GHz
1112,DOT11AC,eduroam
1113,DOT11N5GHZ,NUS_STU
1113,DOT11N2_4GNZ,NUS_STU
1113,DOT11N2_4GNZ,NUS_STU_2-4GHz
1114,DOT11AC,NUS_STU
1114,DOT11N2_4GNZ,eduroam
1114,DOT11N5GHZ,NUS_STU
1114,DOT11N2_4GNZ,NUS_STU
1114,DOT11N2_4GNZ,NUS_STU_2-4GHz
1114,DOT11AC,eduroam
1115,DOT11N5GHZ,NUS_STU
1115,DOT11N2_4GNZ,NUS_STU
1115,DOT11N2_4GNZ,NUS_STU_2-4GHz
1116,DOT11AC,NUS_STU
1116,DOT11N2_4GNZ,eduroam
1116,DOT11N2_4GNZ,NUS_STU
1116,DOT11N2_4GNZ,NUS_STU_2-4GHz
1117,DOT11N5GHZ,NUS_STU
1117,DOT11N2_4GNZ,NUS_STU
1117,DOT11N2_4GNZ,NUS_STU_2-4GHz
1118,DOT11AC,NUS_STU
1118,DOT11N5GHZ,NUS_STU
1118,DOT11N2_4GNZ,NUS_STU
1118,DOT11N2_4GNZ,NUS_STU_2-4GHz
1119,DOT11AC,NUS_STU
1119,DOT11N2_4GNZ,NUS_STU_2-4GHz
1120,DOT11AC,NUS_STU
1120,DOT11N5GHZ,NUS_STU
1120,DOT11N2_4GNZ,NUS_STU
1120,DOT11N2_4GNZ,NUS_STU_2-4GHz
1121,DOT11N5GHZ,NUS_STU
1121,DOT11N2_4GNZ,NUS_STU
1121,DOT11N2_4GNZ,NUS_STU_2-4GHz
1122,DOT11N5GHZ,NUS_STU
1122,DOT11N2_4GNZ,NUS_STU
1122,DOT11N2_4GNZ,NUS_STU_2-4GHz
1123,DOT11N2_4GNZ,NUS_STU
1123,DOT11N2_4GNZ,NUS_STU_2-4GHz
1124,DOT11N5GHZ,NUS_STU
1124,DOT11N2_4GNZ,NUS_STU
1124,DOT11N5GHZ,NUS
1124,DOT11N5GHZ,eduroam
1124,DOT11N2_4GNZ,NUS_STU_2-4GHz
1125,DOT11N5GHZ,NUS_STU
1125,DOT11N2_4GNZ,NUS_STU
1125,DOT11N5GHZ,eduroam
1125,DOT11N2_4GNZ,NUS_STU_2-4GHz
1126,DOT11N2_4GNZ,eduroam
1126,DOT11N5GHZ,NUS_STU
1126,DOT11N2_4GNZ,NUS_STU
1126,DOT11N5GHZ,eduroam
1126,DOT11N2_4GNZ,NUS_STU_2-4GHz
1127,DOT11N5GHZ,NUS_STU
1127,DOT11N2_4GNZ,NUS_STU
1127,DOT11N2_4GNZ,NUS_STU_2-4GHz
1128,DOT11N5GHZ,NUS_STU
1128,DOT11N2_4GNZ,NUS_STU
1128,DOT11N2_4GNZ,NUS_STU_2-4GHz
1129,DOT11N5GHZ,NUS_STU
1129,DOT11N2_4GNZ,NUS_STU
1129,DOT11N2_4GNZ,NUS_STU_2-4GHz
1130,DOT11AC,NUS_STU
1130,DOT11N2_4GNZ,NUS_STU
1130,DOT11N2_4GNZ,NUS_STU_2-4GHz
1131,DOT11AC,NUS_STU
1131,DOT11N2_4GNZ,NUS_STU
1131,DOT11N2_4GNZ,NUS_STU_2-4GHz
1132,DOT11AC,NUS_STU
1132,DOT11N5GHZ,NUS_STU
1132,DOT11N2_4GNZ,NUS_STU
1132,DOT11N2_4GNZ,NUS_STU_2-4GHz
1132,DOT11AC,eduroam
1133,DOT11AC,NUS_STU
1133,DOT11N2_4GNZ,NUS_STU
1133,DOT11N2_4GNZ,NUS_STU_2-4GHz
1134,DOT11AC,NUS_STU
1134,DOT11N5GHZ,NUS_STU
1134,DOT11N2_4GNZ,NUS_STU
1134,DOT11N2_4GNZ,NUS_STU_2-4GHz
1135,DOT11N2_4GNZ,eduroam
1135,DOT11N5GHZ,NUS_STU
1135,DOT11N2_4GNZ,NUS_STU
1135,DOT11N2_4GNZ,NUS_STU_2-4GHz
1136,DOT11AC,NUS_STU
1136,DOT11N2_4GNZ,NUS_STU
1136,DOT11N2_4GNZ,NUS_STU_2-4GHz
1137,DOT11AC,NUS_STU
1137,DOT11N2_4GNZ,NUS_STU
1137,DOT11N2_4GNZ,NUS_STU_2-4GHz
1138,DOT11AC,NUS_STU
1138,DOT11N2_4GNZ,NUS_STU
1138,DOT11N2_4GNZ,NUS_STU_2-4GHz
1139,DOT11AC,NUS_STU
1139,DOT11N5GHZ,NUS_STU
1139,DOT11N2_4GNZ,NUS_STU
1139,DOT11N2_4GNZ,NUS_STU_2-4GHz
1140,DOT11AC,NUS_STU
1140,DOT11N2_4GNZ,eduroam
1140,DOT11N2_4GNZ,NUS_STU
1140,DOT11N2_4GNZ,NUS_STU_2-4GHz
1140,DOT11AC,eduroam
1141,DOT11AC,NUS_STU
1141,DOT11N2_4GNZ,NUS_STU
1141,DOT11N2_4GNZ,NUS_STU_2-4GHz
1142,DOT11N2_4GNZ,NUS_STU_2-4GHz
1143,DOT11AC,NUS_STU
1143,DOT11N5GHZ,NUS_STU
1143,DOT11N2_4GNZ,NUS_STU
1144,DOT11N5GHZ,NUS_STU
1145,DOT11AC,NUS_STU
1145,DOT11N5GHZ,NUS_STU
1145,DOT11N2_4GNZ,NUS_STU
1145,DOT11N2_4GNZ,NUS_STU_2-4GHz
1145,DOT11AC,eduroam
1146,DOT11N5GHZ,NUS_STU
1146,DOT11N2_4GNZ,NUS_STU
1147,DOT11AC,NUS_STU
1147,DOT11N2_4GNZ,NUS_STU
1147,DOT11N2_4GNZ,NUS_STU_2-4GHz
1148,DOT11N2_4GNZ,NUS_STU_2-4GHz
1149,DOT11N2_4GNZ,NUS_STU
1149,DOT11N2_4GNZ,NUS_STU_2-4GHz
1150,DOT11N5GHZ,NUS_STU
1150,DOT11N2_4GNZ,NUS_STU
1150,DOT11N2_4GNZ,NUS_STU_2-4GHz
1151,DOT11AC,NUS_STU
1151,DOT11N5GHZ,NUS_STU
1151,DOT11N2_4GNZ,NUS_STU
1152,DOT11AC,NUS_STU
1152,DOT11N2_4GNZ,NUS_STU
1152,DOT11N2_4GNZ,NUS_STU_2-4GHz
1153,DOT11AC,NUS_STU
1153,DOT11N2_4GNZ,NUS_STU
1154,DOT11N5GHZ,NUS_STU
1154,DOT11N2_4GNZ,NUS_STU_2-4GHz
1155,DOT11AC,NUS_STU
1155,DOT11N5GHZ,NUS_STU
1155,DOT11N2_4GNZ,NUS_STU
1155,DOT11N2_4GNZ,NUS_STU_2-4GHz
1156,DOT11AC,NUS_STU
1156,DOT11N2_4GNZ,NUS_STU
1156,DOT11N2_4GNZ,NUS_STU_2-4GHz
1157,DOT11AC,NUS_STU
1157,DOT11N2_4GNZ,NUS_STU_2-4GHz
1158,DOT11AC,NUS_STU
1158,DOT11N2_4GNZ,NUS_STU
1159,DOT11N5GHZ,NUS_STU
1159,DOT11N2_4GNZ,NUS_STU
1159,DOT11N2_4GNZ,NUS_STU_2-4GHz
1160,DOT11N2_4GNZ,NUS_STU
1161,DOT11N2_4GNZ,NUS_STU_2-4GHz
1162,DOT11N5GHZ,NUS_STU
1162,DOT11N2_4GNZ,NUS_STU_2-4GHz
1163,DOT11N5GHZ,NUS_STU
1164,DOT11N5GHZ,NUS_STU
1165,DOT11N5GHZ,NUS_STU
1166,DOT11N5GHZ,NUS_STU
1167,DOT11AC,NUS_STU
1167,DOT11N5GHZ,NUS_STU
1167,DOT11N2_4GNZ,NUS_STU
1167,DOT11N2_4GNZ,NUS_STU_2-4GHz
1168,DOT11AC,NUS_STU
1168,DOT11N5GHZ,NUS_STU
1168,DOT11N2_4GNZ,NUS_STU
1168,DOT11N2_4GNZ,NUS_STU_2-4GHz
1169,DOT11N2_4GNZ,NUS_STU
1169,DOT11N2_4GNZ,NUS_STU_2-4GHz
1170,DOT11N2_4GNZ,NUS_STU
1171,DOT11AC,NUS_STU
1171,DOT11N5GHZ,NUS_STU
1171,DOT11N2_4GNZ,NUS_STU_2-4GHz
1172,DOT11N2_4GNZ,NUS_STU_2-4GHz
1173,DOT11AC,NUS_STU
1173,DOT11N5GHZ,NUS_STU
1173,DOT11N2_4GNZ,NUS_STU_2-4GHz
1174,DOT11N2_4GNZ,NUS_STU
1174,DOT11N2_4GNZ,NUS_STU_2-4GHz
1175,DOT11AC,NUS_STU
1175,DOT11N5GHZ,NUS_STU
1175,DOT11N2_4GNZ,NUS_STU
1175,DOT11N2_4GNZ,NUS_STU_2-4GHz
1175,DOT11AC,eduroam
1176,DOT11N2_4GNZ,NUS_STU
1177,DOT11AC,NUS_STU
1177,DOT11N2_4GNZ,NUS_STU
1177,DOT11N2_4GNZ,NUS_STU_2-4GHz
1177,DOT11AC,eduroam
1178,DOT11N2_4GNZ,NUS_STU
1178,DOT11N2_4GNZ,NUS_STU_2-4GHz
1179,DOT11AC,NUS_STU
1179,DOT11N5GHZ,NUS_STU
1179,DOT11N5GHZ,eduroam
1179,DOT11AC,eduroam
1180,DOT11AC,NUS_STU
1180,DOT11N5GHZ,NUS_STU
1180,DOT11N2_4GNZ,NUS_STU
1180,DOT11N2_4GNZ,NUS_STU_2-4GHz
1180,DOT11AC,eduroam
1181,DOT11N2_4GNZ,eduroam
1181,DOT11N5GHZ,NUS_STU
1181,DOT11N2_4GNZ,NUS_STU
1181,DOT11N5GHZ,NUS
1181,DOT11N5GHZ,eduroam
1181,DOT11N2_4GNZ,NUS_STU_2-4GHz
1182,DOT11AC,NUS_STU
1182,DOT11N5GHZ,NUS_STU
1182,DOT11N2_4GNZ,NUS_STU
1182,DOT11N2_4GNZ,NUS_STU_2-4GHz
1183,DOT11N2_4GNZ,eduroam
1183,DOT11N5GHZ,NUS_STU
1183,DOT11N2_4GNZ,NUS_STU
1183,DOT11N5GHZ,eduroam
1183,DOT11N2_4GNZ,NUS_STU_2-4GHz
1184,DOT11AC,NUS_STU
1184,DOT11N2_4GNZ,eduroam
1184,DOT11N5GHZ,NUS_STU
1184,DOT11N2_4GNZ,NUS_STU
1184,DOT11N2_4GNZ,NUS_STU_2-4GHz
1185,DOT11AC,NUS_STU
1185,DOT11N5GHZ,NUS_STU
1185,DOT11N2_4GNZ,NUS_STU
1185,DOT11N2_4GNZ,NUS_STU_2-4GHz
1185,DOT11AC,eduroam
1186,DOT11AC,NUS_STU
1186,DOT11N5GHZ,NUS_STU
1186,DOT11N2_4GNZ,NUS_STU
1186,DOT11N2_4GNZ,NUS_STU_2-4GHz
1187,DOT11AC,NUS_STU
1187,DOT11N2_4GNZ,eduroam
1187,DOT11N5GHZ,NUS_STU
1187,DOT11N2_4GNZ,NUS_STU
1187,DOT11N2_4GNZ,NUS_STU_2-4GHz
1187,DOT11AC,eduroam
1188,DOT11AC,NUS_STU
1188,DOT11N5GHZ,NUS_STU
1188,DOT11N2_4GNZ,NUS_STU
1188,DOT11N2_4GNZ,NUS_STU_2-4GHz
1188,DOT11AC,eduroam
1189,DOT11AC,NUS_STU
1189,DOT11N2_4GNZ,eduroam
1189,DOT11N5GHZ,NUS_STU
1189,DOT11N2_4GNZ,NUS_STU
1189,DOT11N2_4GNZ,NUS_STU_2-4GHz
1189,DOT11AC,eduroam
1190,DOT11AC,NUS_STU
1190,DOT11N5GHZ,NUS_STU
1190,DOT11N2_4GNZ,NUS_STU
1190,DOT11N2_4GNZ,NUS_STU_2-4GHz
1191,DOT11AC,NUS_STU
1191,DOT11N2_4GNZ,eduroam
1191,DOT11N5GHZ,NUS_STU
1191,DOT11N2_4GNZ,NUS_STU
1191,DOT11N2_4GNZ,NUS_STU_2-4GHz
1191,DOT11AC,eduroam
1192,DOT11AC,NUS_STU
1192,DOT11N5GHZ,NUS_STU
1192,DOT11N2_4GNZ,NUS_STU
1192,DOT11N2_4GNZ,NUS_STU_2-4GHz
1192,DOT11AC,eduroam
1193,DOT11AC,NUS_STU
1194,DOT11AC,NUS_STU
1194,DOT11N5GHZ,NUS_STU
1194,DOT11AC,eduroam
1195,DOT11AC,NUS_STU
1195,DOT11N2_4GNZ,eduroam
1195,DOT11N5GHZ,NUS_STU
1195,DOT11N2_4GNZ,NUS_STU
1195,DOT11N2_4GNZ,NUS_STU_2-4GHz
1196,DOT11AC,NUS_STU
1196,DOT11N2_4GNZ,eduroam
1196,DOT11N5GHZ,NUS_STU
1196,DOT11N2_4GNZ,NUS_STU
1196,DOT11N2_4GNZ,NUS_STU_2-4GHz
1196,DOT11AC,eduroam
1197,DOT11AC,NUS_STU
1198,DOT11AC,NUS_STU
1198,DOT11A,eduroam
1198,DOT11N2_4GNZ,eduroam
1198,DOT11G,eduroam
1198,DOT11N2_4GNZ,NUS_STU
1198,DOT11N2_4GNZ,NUS_STU_2-4GHz
1199,DOT11AC,NUS_STU
1199,DOT11AC,eduroam
1200,DOT11N5GHZ,NUS_STU
1200,DOT11N2_4GNZ,NUS_STU
1200,DOT11N2_4GNZ,NUS_STU_2-4GHz
1201,DOT11AC,NUS_STU
1201,DOT11N2_4GNZ,NUS_STU
1201,DOT11N2_4GNZ,NUS_STU_2-4GHz
1202,DOT11N2_4GNZ,NUS_2-4GHz
1202,DOT11N2_4GNZ,eduroam
1202,DOT11N5GHZ,NUS_STU
1202,DOT11N2_4GNZ,NUS_STU
1202,DOT11N2_4GNZ,NUS_STU_2-4GHz
1203,DOT11AC,NUS_STU
1203,DOT11N2_4GNZ,NUS_STU
1203,DOT11N2_4GNZ,NUS_STU_2-4GHz
1204,DOT11N5GHZ,NUS_STU
1204,DOT11N2_4GNZ,NUS_STU
1204,DOT11N2_4GNZ,NUS_STU_2-4GHz
1205,DOT11AC,NUS_STU
1205,DOT11N2_4GNZ,eduroam
1205,DOT11N5GHZ,NUS_STU
1205,DOT11N2_4GNZ,NUS_STU
1205,DOT11N2_4GNZ,NUS_STU_2-4GHz
1206,DOT11N2_4GNZ,eduroam
1206,DOT11N5GHZ,NUS_STU
1206,DOT11N2_4GNZ,NUS_STU
1206,DOT11N2_4GNZ,NUS_STU_2-4GHz
1207,DOT11AC,NUS_STU
1207,DOT11N2_4GNZ,NUS_STU
1207,DOT11N2_4GNZ,NUS_STU_2-4GHz
1208,DOT11N2_4GNZ,NUS_STU
1208,DOT11N2_4GNZ,NUS_STU_2-4GHz
1209,DOT11N2_4GNZ,NUS_2-4GHz
1209,DOT11N5GHZ,NUS_STU
1209,DOT11N2_4GNZ,NUS_STU
1209,DOT11N2_4GNZ,NUS_STU_2-4GHz
1210,DOT11AC,NUS_STU
1210,DOT11N2_4GNZ,NUS_STU
1210,DOT11N2_4GNZ,NUS_STU_2-4GHz
1211,DOT11AC,NUS_STU
1211,DOT11N5GHZ,NUS_STU
1211,DOT11N2_4GNZ,NUS_STU_2-4GHz
1212,DOT11AC,NUS_STU
1212,DOT11N2_4GNZ,NUS_STU
1212,DOT11N2_4GNZ,NUS_STU_2-4GHz
1213,DOT11AC,NUS_STU
1213,DOT11N2_4GNZ,NUS_STU
1213,DOT11N2_4GNZ,NUS_STU_2-4GHz
1214,DOT11N5GHZ,NUS_STU
1214,DOT11N2_4GNZ,NUS_STU
1214,DOT11N5GHZ,eduroam
1214,DOT11N2_4GNZ,NUS_STU_2-4GHz
1215,DOT11AC,NUS_STU
1215,DOT11N2_4GNZ,NUS_STU
1215,DOT11N2_4GNZ,NUS_STU_2-4GHz
1216,DOT11AC,NUS_STU
1216,DOT11N5GHZ,NUS_STU
1216,DOT11N2_4GNZ,NUS_STU
1216,DOT11N2_4GNZ,NUS_STU_2-4GHz
1216,DOT11AC,eduroam
1217,DOT11AC,NUS_STU
1217,DOT11N2_4GNZ,NUS_STU
1217,DOT11N2_4GNZ,NUS_STU_2-4GHz
1217,DOT11AC,eduroam
1218,DOT11N5GHZ,NUS_STU
1218,DOT11N2_4GNZ,NUS_STU_2-4GHz
1219,DOT11AC,NUS_STU
1219,DOT11N2_4GNZ,NUS_STU_2-4GHz
1220,DOT11AC,NUS_STU
1221,DOT11N2_4GNZ,eduroam
1221,DOT11N5GHZ,NUS_STU
1221,DOT11N2_4GNZ,NUS_STU
1221,DOT11N5GHZ,eduroam
1221,DOT11N2_4GNZ,NUS_STU_2-4GHz
1222,DOT11N5GHZ,NUS_STU
1222,DOT11N2_4GNZ,NUS_STU
1222,DOT11N5GHZ,eduroam
1222,DOT11N2_4GNZ,NUS_STU_2-4GHz
1223,DOT11N2_4GNZ,eduroam
1223,DOT11N5GHZ,NUS_STU
1223,DOT11N2_4GNZ,NUS_STU
1223,DOT11N5GHZ,NUS
1223,DOT11N5GHZ,eduroam
1223,DOT11N2_4GNZ,NUS_STU_2-4GHz
1224,DOT11N2_4GNZ,NUS_STU
1224,DOT11N2_4GNZ,NUS_STU_2-4GHz
1225,DOT11N2_4GNZ,eduroam
1225,DOT11N5GHZ,NUS_STU
1225,DOT11N2_4GNZ,NUS_STU
1225,DOT11N2_4GNZ,NUS_STU_2-4GHz
1226,DOT11N5GHZ,NUS_STU
1226,DOT11N2_4GNZ,NUS_STU
1226,DOT11N2_4GNZ,NUS_STU_2-4GHz
1227,DOT11N5GHZ,NUS_STU
1227,DOT11N2_4GNZ,NUS_STU
1227,DOT11N2_4GNZ,NUS_STU_2-4GHz
1228,DOT11N2_4GNZ,eduroam
1228,DOT11N5GHZ,NUS_STU
1228,DOT11N2_4GNZ,NUS_STU
1228,DOT11N5GHZ,NUS
1228,DOT11N5GHZ,eduroam
1228,DOT11N2_4GNZ,NUS_STU_2-4GHz
1229,DOT11N5GHZ,NUS_STU
1229,DOT11N2_4GNZ,NUS_STU
1229,DOT11N2_4GNZ,NUS_STU_2-4GHz
1230,DOT11N2_4GNZ,eduroam
1230,DOT11N5GHZ,NUS_STU
1230,DOT11N2_4GNZ,NUS_STU
1230,DOT11N5GHZ,eduroam
1230,DOT11N2_4GNZ,NUS_STU_2-4GHz
1231,DOT11AC,NUS_STU
1231,DOT11N5GHZ,NUS_STU
1231,DOT11N2_4GNZ,NUS_STU
1232,DOT11N5GHZ,NUS_STU
1232,DOT11N2_4GNZ,NUS_STU
1232,DOT11N2_4GNZ,NUS_STU_2-4GHz
1233,DOT11AC,NUS_STU
1233,DOT11N2_4GNZ,NUS_STU
1234,DOT11N5GHZ,NUS_STU
1234,DOT11N2_4GNZ,NUS_STU
1234,DOT11N2_4GNZ,NUS_STU_2-4GHz
1235,DOT11N5GHZ,NUS_STU
1235,DOT11N2_4GNZ,NUS_STU_2-4GHz
1236,DOT11AC,NUS_STU
1236,DOT11N5GHZ,NUS_STU
1236,DOT11N5GHZ,eduroam
1236,DOT11AC,eduroam
1237,DOT11AC,NUS_STU
1237,DOT11N5GHZ,NUS_STU
1237,DOT11AC,eduroam
1238,DOT11N5GHZ,NUS_STU
1239,DOT11N2_4GNZ,NUS_STU_2-4GHz
1240,DOT11AC,NUS_STU
1241,DOT11N5GHZ,NUS_STU
1241,DOT11N2_4GNZ,NUS_STU
1241,DOT11N5GHZ,eduroam
1241,DOT11N2_4GNZ,NUS_STU_2-4GHz
1242,DOT11N5GHZ,NUS_STU
1242,DOT11N2_4GNZ,NUS_STU
1242,DOT11N2_4GNZ,NUS_STU_2-4GHz
1243,DOT11N5GHZ,NUS_STU
1243,DOT11N2_4GNZ,NUS_STU
1243,DOT11N2_4GNZ,NUS_STU_2-4GHz
1244,DOT11N5GHZ,NUS_STU
1244,DOT11N5GHZ,NUS
1244,DOT11N2_4GNZ,NUS_STU
1244,DOT11N5GHZ,eduroam
1244,DOT11N2_4GNZ,NUS_STU_2-4GHz
1245,DOT11N5GHZ,NUS_STU
1245,DOT11N2_4GNZ,NUS_STU
1246,DOT11N2_4GNZ,NUS_STU
1246,DOT11N5GHZ,eduroam
1246,DOT11N2_4GNZ,NUS_STU_2-4GHz
1247,DOT11AC,NUS_STU
1247,DOT11N2_4GNZ,NUS_STU
1247,DOT11N2_4GNZ,NUS_STU_2-4GHz
1248,DOT11AC,NUS_STU
1248,DOT11N5GHZ,NUS_STU
1248,DOT11N2_4GNZ,NUS_STU
1248,DOT11N2_4GNZ,NUS_STU_2-4GHz
1249,DOT11N2_4GNZ,NUS_STU
1249,DOT11N2_4GNZ,NUS_STU_2-4GHz
1250,DOT11N2_4GNZ,NUS_STU
1251,DOT11N2_4GNZ,NUS_STU_2-4GHz
1252,DOT11N2_4GNZ,NUS_STU
1253,DOT11AC,NUS_STU
1253,DOT11N5GHZ,NUS_STU
1253,DOT11N2_4GNZ,NUS_STU
1253,DOT11N2_4GNZ,NUS_STU_2-4GHz
1254,DOT11N5GHZ,NUS_STU
1254,DOT11N2_4GNZ,NUS_STU
1254,DOT11N2_4GNZ,NUS_STU_2-4GHz
1255,DOT11N2_4GNZ,NUS_STU_2-4GHz
1256,DOT11AC,NUS_STU
1256,DOT11N2_4GNZ,NUS_STU
1257,DOT11AC,NUS_STU
1257,DOT11N5GHZ,NUS_STU
1257,DOT11N2_4GNZ,NUS_STU
1257,DOT11N2_4GNZ,NUS_STU_2-4GHz
1258,DOT11N5GHZ,NUS_STU
1258,DOT11N2_4GNZ,NUS_STU
1258,DOT11N2_4GNZ,NUS_STU_2-4GHz
1259,DOT11AC,NUS_STU
1259,DOT11N2_4GNZ,NUS_STU
